id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,alternate_url,relations,employer,snippet,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
54604916,False,Senior/Middle PHP Developer,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': None, 'to': 400000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-05T18:57:04+0300,2022-04-05T18:57:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54604916,,https://api.hh.ru/vacancies/54604916?host=hh.ru,https://hh.ru/vacancy/54604916,[],"{'id': '3197321', 'name': 'Кузница Кадров', 'url': 'https://api.hh.ru/employers/3197321', 'alternate_url': 'https://hh.ru/employer/3197321', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3231824.png', '240': 'https://hhcdn.ru/employer-logo/3231825.png', 'original': 'https://hhcdn.ru/employer-logo-original/697677.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3197321', 'trusted': True}","{'requirement': 'Опыт разработки на PHP от 2-х лет. Работа с фреймворком Laravel (Symfony тоже будет релевантным). Навык работы с очередями...', 'responsibility': 'Разрабатывать новый функционал и поддерживать текущий. Оптимизировать систему под высокие нагрузки;. Заниматься проектированием структуры баз данных. Писать интеграции с банковскими...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
54595468,False,Backend Lead Python,"{'id': '3529-3529-it', 'name': 'Сбер. IT'}",False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-04-05T14:17:03+0300,2022-04-05T14:17:03+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54595468,,https://api.hh.ru/vacancies/54595468?host=hh.ru,https://hh.ru/vacancy/54595468,[],"{'id': '3529', 'name': 'Сбербанк', 'url': 'https://api.hh.ru/employers/3529', 'alternate_url': 'https://hh.ru/employer/3529', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/868362.JPG', '90': 'https://hhcdn.ru/employer-logo/3914323.jpeg', '240': 'https://hhcdn.ru/employer-logo/3914324.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3529', 'trusted': True}","{'requirement': 'Опыт разработки от 5 лет. Опыт руководства командой разработки от 2 лет. Опыт разработки высоконагруженных сервисов, event-driven сервисов. ', 'responsibility': 'Координация работы команды <highlighttext>BackEnd</highlighttext> разработчиков (5-7 человек). Выстраивание и поддержка процессов в команде <highlighttext>BackEnd</highlighttext>. Мотивация, развитие, управление эффективностью команды. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
49028837,False,Backend-разработчик Security + Enterprise development,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'улица Сурикова', 'building': '24', 'description': None, 'lat': 55.802897, 'lng': 37.499174, 'raw': 'Москва, улица Сурикова, 24', 'metro': {'station_name': 'Панфиловская', 'line_name': 'МЦК', 'station_id': '95.541', 'line_id': '95', 'lat': 55.799167, 'lng': 37.498889}, 'metro_stations': [{'station_name': 'Панфиловская', 'line_name': 'МЦК', 'station_id': '95.541', 'line_id': '95', 'lat': 55.799167, 'lng': 37.498889}], 'id': '417234'}",,,2022-04-04T10:42:09+0300,2022-04-04T10:42:09+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=49028837,,https://api.hh.ru/vacancies/49028837?host=hh.ru,https://hh.ru/vacancy/49028837,[],"{'id': '1621147', 'name': 'Pyrus', 'url': 'https://api.hh.ru/employers/1621147', 'alternate_url': 'https://hh.ru/employer/1621147', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3222680.png', '240': 'https://hhcdn.ru/employer-logo/3222681.png', 'original': 'https://hhcdn.ru/employer-logo-original/695391.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1621147', 'trusted': True}","{'requirement': 'Опыт использования C#, Web API или WCF, ASP.NET или ASP.NET Core, хотя бы один из MS SQL/PostgreSQL. ', 'responsibility': 'Разработка функционала, связанного с безопасностью (авторизация, инструменты настройки прав доступа и аудита действий сотрудников компаний-клиентов и тд) или enterprise...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
53305066,False,Senior Golang Developer,,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}","{'from': 256000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-05T09:42:52+0300,2022-04-05T09:42:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53305066,,https://api.hh.ru/vacancies/53305066?host=hh.ru,https://hh.ru/vacancy/53305066,[],"{'id': '2524797', 'name': 'inDriver', 'url': 'https://api.hh.ru/employers/2524797', 'alternate_url': 'https://hh.ru/employer/2524797', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/702160.png', '90': 'https://hhcdn.ru/employer-logo/3249756.png', '240': 'https://hhcdn.ru/employer-logo/3249757.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2524797', 'trusted': True}","{'requirement': 'Знания языка программирования <highlighttext>бэкэнда</highlighttext> Go. Интерес к новым технологиям, средствам автоматизации процессов разработки. Ответственность, стремление работать в команде и развиваться...', 'responsibility': 'Разработка и поддержка <highlighttext>backend</highlighttext> сервисов на Go/PHP. Активное участие в прототипировании новых решений. Разработка и улучшение функциональности продукта. '}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
54484137,False,Backend разработчик (Java / Kotlin),,False,False,"{'id': '76', 'name': 'Ростов-на-Дону', 'url': 'https://api.hh.ru/areas/76'}","{'from': 200000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2022-03-31T12:01:26+0300,2022-03-31T12:01:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54484137,,https://api.hh.ru/vacancies/54484137?host=hh.ru,https://hh.ru/vacancy/54484137,[],"{'id': '4559032', 'name': 'Арджаванидзе Римма Отаровна', 'url': 'https://api.hh.ru/employers/4559032', 'alternate_url': 'https://hh.ru/employer/4559032', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4559032', 'trusted': True}","{'requirement': 'Что нужно от тебя: — Опыт разработки на Java и Kotlin. — Умение писать аккуратный и читаемый код, а также разбираться в...', 'responsibility': 'Разрабатывать серверную часть парсера, <highlighttext>бекенд</highlighttext>. — Контролировать работу программистов в данном направлении. — Актуальный гитхаб.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
50945198,False,Backend-программист (PHP),,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-04-02T11:52:48+0300,2022-04-02T11:52:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50945198,,https://api.hh.ru/vacancies/50945198?host=hh.ru,https://hh.ru/vacancy/50945198,[],"{'id': '3280961', 'name': 'GetCoreTeam.com', 'url': 'https://api.hh.ru/employers/3280961', 'alternate_url': 'https://hh.ru/employer/3280961', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/874614.png', '240': 'https://hhcdn.ru/employer-logo/3939332.png', '90': 'https://hhcdn.ru/employer-logo/3939331.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3280961', 'trusted': True}","{'requirement': 'Отличное знание PHP 7, ООП, SQL. Опыт работы с современным фреймворков, в идеале Symfony. Знание паттернов проектирования. Следование SOLID-принципу.', 'responsibility': 'Интересные проекты с неочевидными задачами. Создавать качественный тестируемый программный код при реализации своих задач. Участвовать в обсуждении и внедрять архитектурные...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
54528965,False,Middle PHP разработчик (middle backend php developer),,False,False,"{'id': '54', 'name': 'Красноярск', 'url': 'https://api.hh.ru/areas/54'}","{'from': 160000, 'to': 253000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-02T12:17:26+0300,2022-04-02T12:17:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54528965,,https://api.hh.ru/vacancies/54528965?host=hh.ru,https://hh.ru/vacancy/54528965,[],"{'id': '773401', 'name': 'Petshopru', 'url': 'https://api.hh.ru/employers/773401', 'alternate_url': 'https://hh.ru/employer/773401', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3266232.png', '240': 'https://hhcdn.ru/employer-logo/3266233.png', 'original': 'https://hhcdn.ru/employer-logo-original/706279.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=773401', 'trusted': True}","{'requirement': 'Хорошее знание MySQL, PostgreSQL. Хорошее знание и опыт работы с одним из PHP фреймворков: Symfony, Laravel, Yii. Понимание принципов SOLID. ', 'responsibility': 'Учиться и развиваться, помогать коллегам советом и делом. Заниматься разработкой нового функционала в части бизнес-логики и поддержка существующего. '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
53628548,False,Senior (Java) Backend Developer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Санкт-Петербург', 'street': 'Лодейнопольская улица', 'building': '5', 'description': None, 'lat': 59.963791, 'lng': 30.289368, 'raw': 'Санкт-Петербург, Лодейнопольская улица, 5', 'metro': {'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}, 'metro_stations': [{'station_name': 'Петроградская', 'line_name': 'Московско-Петроградская', 'station_id': '15.215', 'line_id': '15', 'lat': 59.966389, 'lng': 30.311293}, {'station_name': 'Спортивная', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.249', 'line_id': '18', 'lat': 59.952026, 'lng': 30.291338}, {'station_name': 'Чкаловская', 'line_name': 'Фрунзенско-Приморская', 'station_id': '18.248', 'line_id': '18', 'lat': 59.961033, 'lng': 30.292006}], 'id': '6207912'}",,,2022-04-06T13:16:25+0300,2022-04-06T13:16:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53628548,,https://api.hh.ru/vacancies/53628548?host=hh.ru,https://hh.ru/vacancy/53628548,[],"{'id': '5609139', 'name': 'Swoo', 'url': 'https://api.hh.ru/employers/5609139', 'alternate_url': 'https://hh.ru/employer/5609139', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3938508.png', '90': 'https://hhcdn.ru/employer-logo/3938507.png', 'original': 'https://hhcdn.ru/employer-logo-original/874408.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5609139', 'trusted': True}","{'requirement': '60 microservices. Java 8-11, Spring, Spring Boot, Kotlin. Postgres, Mongo, Redis, RabbitMQ. Consul, Hystrix, Prometheus, Grafana, ELK. ', 'responsibility': 'Being responsible for <highlighttext>backend</highlighttext> platform development of the new mobile app. Building and maintaining new and existing microservices in the...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
54372428,False,Middle Frontend разработчик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 150000, 'to': 250000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Нижняя Красносельская улица', 'building': '35с9', 'description': None, 'lat': 55.776137, 'lng': 37.673987, 'raw': 'Москва, Нижняя Красносельская улица, 35с9', 'metro': {'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, 'metro_stations': [{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}], 'id': '743543'}",,,2022-04-06T10:57:07+0300,2022-04-06T10:57:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54372428,,https://api.hh.ru/vacancies/54372428?host=hh.ru,https://hh.ru/vacancy/54372428,[],"{'id': '2652595', 'name': 'Bip.ru', 'url': 'https://api.hh.ru/employers/2652595', 'alternate_url': 'https://hh.ru/employer/2652595', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3882519.png', '240': 'https://hhcdn.ru/employer-logo/3882520.png', 'original': 'https://hhcdn.ru/employer-logo-original/860411.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2652595', 'trusted': True}","{'requirement': 'Пожелания к вашему опыту:  Знание нативного JavaScript.  Опыт кроссбраузерной адаптивной вёрстки с использованием HTML5 и CSS3.  ', 'responsibility': 'Улучшение и поддержка сайта bip.ru, разработка новых фич для повышения конверсии и трафика.  Программирование на TypeScript.  Проектирование и разработка на...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
53635130,False,Разработчик Java/Kotlin (backend),,False,False,"{'id': '4', 'name': 'Новосибирск', 'url': 'https://api.hh.ru/areas/4'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': 'Новосибирск', 'street': 'Советская улица', 'building': '37', 'description': None, 'lat': 55.031123, 'lng': 82.915713, 'raw': 'Новосибирск, Советская улица, 37', 'metro': None, 'metro_stations': [], 'id': '366855'}",,,2022-04-06T11:46:16+0300,2022-04-06T11:46:16+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=53635130,,https://api.hh.ru/vacancies/53635130?host=hh.ru,https://hh.ru/vacancy/53635130,[],"{'id': '1833', 'name': 'Компания БКС', 'url': 'https://api.hh.ru/employers/1833', 'alternate_url': 'https://hh.ru/employer/1833', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/4010435.png', '240': 'https://hhcdn.ru/employer-logo/4010436.png', 'original': 'https://hhcdn.ru/employer-logo-original/892437.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1833', 'trusted': True}","{'requirement': 'Знание Web технологий: HTML/CSS/JS. Знание Java/Kotlin (<highlighttext>backend</highlighttext>), git, REST API, NoSQL. Опыт разработки SQL-запросов для СУБД...', 'responsibility': 'Портировать часть существующего NoSQL приложения внутреннего документооборота (создано на платформе HCL Notes (ex Lotus Domino) ) на Java/Kotlin со стороны...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
54626192,False,Стажёр fullstack разработчик (Группа разработки SaaS интеграций),"{'id': 'ozonru-2180-dev', 'name': 'Ozon Информационные технологии'}",False,True,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-04-06T13:39:01+0300,2022-04-06T13:39:01+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54626192,,https://api.hh.ru/vacancies/54626192?host=hh.ru,https://hh.ru/vacancy/54626192,[],"{'id': '2180', 'name': 'Ozon', 'url': 'https://api.hh.ru/employers/2180', 'alternate_url': 'https://hh.ru/employer/2180', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3391429.png', '240': 'https://hhcdn.ru/employer-logo/3391430.png', 'original': 'https://hhcdn.ru/employer-logo-original/737613.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2180', 'trusted': True}","{'requirement': 'Опыт работы с реляционными и NoSQL БД. Знание SQL. Опыт работы с <highlighttext>backend</highlighttext> разработкой (будет плюсом опыт frontend разработки). ', 'responsibility': 'Разработка портала IT менеджера.'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
54588962,False,ReactJS разработчик (middle/senior) в стриминг-стартап,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 100000, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-05T12:05:22+0300,2022-04-05T12:05:22+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54588962,,https://api.hh.ru/vacancies/54588962?host=hh.ru,https://hh.ru/vacancy/54588962,[],"{'id': '2017538', 'name': 'Дейтер', 'url': 'https://api.hh.ru/employers/2017538', 'alternate_url': 'https://hh.ru/employer/2017538', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3451318.jpeg', '90': 'https://hhcdn.ru/employer-logo/3451317.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/752589.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2017538', 'trusted': True}","{'requirement': 'Несколько лет работали с React. Чётко формулируете задачи и цените командную работу. Дипломатичны и грамотно делаете code review. ', 'responsibility': 'Вести задачи по разработке от спринта к спринту, соблюдая сроки. Помогать вести бэклог продукта, активно участвовать в планировании спринтов. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
52957403,False,Golang Developer | Golang middle+/senior,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 300000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-04T16:39:13+0300,2022-04-04T16:39:13+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=52957403,,https://api.hh.ru/vacancies/52957403?host=hh.ru,https://hh.ru/vacancy/52957403,[],"{'id': '5290101', 'name': 'Сеть Партнерств', 'url': 'https://api.hh.ru/employers/5290101', 'alternate_url': 'https://hh.ru/employer/5290101', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/3802936.png', '90': 'https://hhcdn.ru/employer-logo/3802935.png', 'original': 'https://hhcdn.ru/employer-logo-original/840514.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5290101', 'trusted': True}","{'requirement': 'Вы вели разработку на Go более 2 лет. Инженерный подход к решению задач. Уверенные навыки проектирования и декомпозиции задач. ', 'responsibility': 'Микросервисная архитектура. DDD подход. Использование Apache Kafka для асинхронного взаимодействия внутри приложения. Хорошее (более 90%) покрытие бизнес-кода тестами. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
50230818,False,"Разработчик PHP (Symfony, удаленно) - Middle Backend Developer",,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 100000, 'to': 150000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': None, 'lng': None, 'raw': None, 'metro': {'station_name': 'Нарвская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.204', 'line_id': '14', 'lat': 59.901218, 'lng': 30.274908}, 'metro_stations': [{'station_name': 'Нарвская', 'line_name': 'Кировско-Выборгская', 'station_id': '14.204', 'line_id': '14', 'lat': 59.901218, 'lng': 30.274908}], 'id': '5440865'}",,,2022-04-04T15:39:04+0300,2022-04-04T15:39:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=50230818,,https://api.hh.ru/vacancies/50230818?host=hh.ru,https://hh.ru/vacancy/50230818,[],"{'id': '5221048', 'name': 'elio GmbH', 'url': 'https://api.hh.ru/employers/5221048', 'alternate_url': 'https://hh.ru/employer/5221048', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/827820.png', '90': 'https://hhcdn.ru/employer-logo/3752163.png', '240': 'https://hhcdn.ru/employer-logo/3752164.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5221048', 'trusted': True}","{'requirement': 'Опыт работы в разработке (PHP) от 2 лет. Есть опыт работы с Vue.js. Есть опыт работы с Bootstrap. ', 'responsibility': 'Разработка и внедрение комплексных веб-приложений. Разработка плагинов для Shopware 6 ( github.com/shopware ). В тесном сотрудничестве с нашей командой разработчиков...'}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
51122852,False,Backend Developer (PHP/Yii2/Laravel),,False,False,"{'id': '88', 'name': 'Казань', 'url': 'https://api.hh.ru/areas/88'}","{'from': None, 'to': 200000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Казань', 'street': 'Малая Красная улица', 'building': '3', 'description': None, 'lat': 55.797731, 'lng': 49.127938, 'raw': 'Казань, Малая Красная улица, 3', 'metro': {'station_name': 'Кремлевская', 'line_name': 'Центральная', 'station_id': '49.272', 'line_id': '49', 'lat': 55.795206, 'lng': 49.105426}, 'metro_stations': [{'station_name': 'Кремлевская', 'line_name': 'Центральная', 'station_id': '49.272', 'line_id': '49', 'lat': 55.795206, 'lng': 49.105426}, {'station_name': 'Площадь Тукая', 'line_name': 'Центральная', 'station_id': '49.273', 'line_id': '49', 'lat': 55.787163, 'lng': 49.122126}], 'id': '2489795'}",,,2022-04-06T11:33:36+0300,2022-04-06T11:33:36+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=51122852,,https://api.hh.ru/vacancies/51122852?host=hh.ru,https://hh.ru/vacancy/51122852,[],"{'id': '1595797', 'name': 'Avenue VIP', 'url': 'https://api.hh.ru/employers/1595797', 'alternate_url': 'https://hh.ru/employer/1595797', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/2871025.jpeg', '90': 'https://hhcdn.ru/employer-logo/2871024.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/607468.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1595797', 'trusted': True}","{'requirement': 'Опыт работы с PHP от 2 лет, PHP 7.4. Понимание принципов микросервисов. Знание PHP, MySQL, Docker. Опыт работы с...', 'responsibility': 'Поддержка и доработка функционала микросервисов(модулей) интернет-магазина. Оптимизация работы (повышение производительности систем, безопасности, отказоустойчивости). Разработка микросервисов на YII2...'}",,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
51965306,False,Backend developer / Разработчик .NET C# Middle / Senior,,False,False,"{'id': '66', 'name': 'Нижний Новгород', 'url': 'https://api.hh.ru/areas/66'}","{'from': 140000, 'to': None, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-07T07:27:17+0300,2022-04-07T07:27:17+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=51965306,,https://api.hh.ru/vacancies/51965306?host=hh.ru,https://hh.ru/vacancy/51965306,[],"{'id': '214154', 'name': 'ГК АГАТ', 'url': 'https://api.hh.ru/employers/214154', 'alternate_url': 'https://hh.ru/employer/214154', 'logo_urls': {'240': 'https://hhcdn.ru/employer-logo/681951.jpeg', '90': 'https://hhcdn.ru/employer-logo/681950.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/189897.jpg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=214154', 'trusted': True}","{'requirement': 'Знание основных принципов структурного программирования. Опыт программирования на C#. Отличное понимание принципов ООП и SOLID. Умение и/или желание использовать...', 'responsibility': 'Написание и оптимизация сложных запросов к БД. Поддержка и развитие существующих решений - <highlighttext>бэкенд</highlighttext>, базы данных, очереди задач. Тестирование кода. '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
54372446,False,Senior Frontend разработчик,,False,False,"{'id': '1', 'name': 'Москва', 'url': 'https://api.hh.ru/areas/1'}","{'from': 250000, 'to': 350000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Москва', 'street': 'Нижняя Красносельская улица', 'building': '35с9', 'description': None, 'lat': 55.776137, 'lng': 37.673987, 'raw': 'Москва, Нижняя Красносельская улица, 35с9', 'metro': {'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}, 'metro_stations': [{'station_name': 'Бауманская', 'line_name': 'Арбатско-Покровская', 'station_id': '3.17', 'line_id': '3', 'lat': 55.772405, 'lng': 37.67904}], 'id': '743543'}",,,2022-04-06T10:57:25+0300,2022-04-06T10:57:25+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54372446,,https://api.hh.ru/vacancies/54372446?host=hh.ru,https://hh.ru/vacancy/54372446,[],"{'id': '2652595', 'name': 'Bip.ru', 'url': 'https://api.hh.ru/employers/2652595', 'alternate_url': 'https://hh.ru/employer/2652595', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3882519.png', '240': 'https://hhcdn.ru/employer-logo/3882520.png', 'original': 'https://hhcdn.ru/employer-logo-original/860411.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2652595', 'trusted': True}","{'requirement': 'Необходимые опыт и навыки:  Знание нативного JavaScript.  Опыт кроссбраузерной адаптивной вёрстки с использованием HTML5 и CSS3.  ', 'responsibility': 'Улучшение и поддержка сайта bip.ru, разработка новых фич для повышения конверсии и трафика.  Разработка архитектуры под реализацию новых задач.  '}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
54629810,False,PHP-программист / Backend developer,,False,False,"{'id': '2', 'name': 'Санкт-Петербург', 'url': 'https://api.hh.ru/areas/2'}","{'from': 75000, 'to': 120000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-06T14:57:29+0300,2022-04-06T14:57:29+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54629810,,https://api.hh.ru/vacancies/54629810?host=hh.ru,https://hh.ru/vacancy/54629810,[],"{'id': '1835962', 'name': 'Beluga Labs', 'url': 'https://api.hh.ru/employers/1835962', 'alternate_url': 'https://hh.ru/employer/1835962', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/393647.png', '90': 'https://hhcdn.ru/employer-logo/2016842.png', '240': 'https://hhcdn.ru/employer-logo/2016843.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1835962', 'trusted': True}","{'requirement': 'Знания MySQL, JavaScript (jQuery) на уровне написания ajax запроса. Опыт работы <highlighttext>Back</highlighttext>-<highlighttext>end</highlighttext> разработчиком более 2-х лет. ', 'responsibility': None}",,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
54528966,False,Middle PHP разработчик (middle backend php developer),,False,False,"{'id': '95', 'name': 'Тюмень', 'url': 'https://api.hh.ru/areas/95'}","{'from': 160000, 'to': 253000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-04-02T12:17:26+0300,2022-04-02T12:17:26+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=54528966,,https://api.hh.ru/vacancies/54528966?host=hh.ru,https://hh.ru/vacancy/54528966,[],"{'id': '773401', 'name': 'Petshopru', 'url': 'https://api.hh.ru/employers/773401', 'alternate_url': 'https://hh.ru/employer/773401', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3266232.png', '240': 'https://hhcdn.ru/employer-logo/3266233.png', 'original': 'https://hhcdn.ru/employer-logo-original/706279.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=773401', 'trusted': True}","{'requirement': 'Хорошее знание MySQL, PostgreSQL. Хорошее знание и опыт работы с одним из PHP фреймворков: Symfony, Laravel, Yii. Понимание принципов SOLID. ', 'responsibility': 'Учиться и развиваться, помогать коллегам советом и делом. Заниматься разработкой нового функционала в части бизнес-логики и поддержка существующего. '}",,"{'id': 'flexible', 'name': 'Гибкий график'}",[],[],[],False
